Paper index,Study index,Result index,Who reviewed ,Reference,DOI,Independent Variable,Parcellation,Whole brain?,Relevant Region A,MNI-Coord. A,AAL3 Region A,Relevant Region B,MNI-Coord. B,AAL3 Region B,Dependent Variables,Effect of AUD,Effect direction,Effect Score,Significance,Sample Size,Sample Characteristics,Notes,Length of Resting State Scan [min],TR [ms],Category,Resolution
23,23.1,2103,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Amygdala_L,anterior intraparietal sulcus,,Parietal_Inf_R,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2104,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Amygdala_R,anterior intraparietal sulcus,,Parietal_Sup_L,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2105,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Amygdala_R,anterior intraparietal sulcus,,Parietal_Sup_R,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2106,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Amygdala_R,anterior intraparietal sulcus,,Parietal_Inf_L,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2107,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Amygdala_R,anterior intraparietal sulcus,,Parietal_Inf_R,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2108,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Hippocampus_L,anterior intraparietal sulcus,,Parietal_Sup_L,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2109,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Hippocampus_L,anterior intraparietal sulcus,,Parietal_Sup_R,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2110,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Hippocampus_L,anterior intraparietal sulcus,,Parietal_Inf_L,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2111,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Hippocampus_L,anterior intraparietal sulcus,,Parietal_Inf_R,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2112,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Hippocampus_R,anterior intraparietal sulcus,,Parietal_Sup_L,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2113,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Hippocampus_R,anterior intraparietal sulcus,,Parietal_Sup_R,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2114,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Hippocampus_R,anterior intraparietal sulcus,,Parietal_Inf_L,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2115,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,medial temporal complex,,Hippocampus_R,anterior intraparietal sulcus,,Parietal_Inf_R,group comparison,HC > AD,-1,Cohen's d=0.63,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2116,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,Frontal_Sup_2_L,superior parietal,,Parietal_Sup_L,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2117,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,Frontal_Sup_2_L,superior parietal,,Parietal_Sup_R,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2118,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,Frontal_Sup_2_R,superior parietal,,Parietal_Sup_L,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2119,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,Frontal_Sup_2_R,superior parietal,,Parietal_Sup_R,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2120,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,Frontal_Sup_Medial_L,superior parietal,,Parietal_Sup_L,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2121,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,Frontal_Sup_Medial_L,superior parietal,,Parietal_Sup_R,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2122,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,Frontal_Sup_Medial_R,superior parietal,,Parietal_Sup_L,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2123,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,Frontal_Sup_Medial_R,superior parietal,,Parietal_Sup_R,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2124,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,ACC_pre_L,superior parietal,,Parietal_Sup_L,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2125,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,ACC_pre_L,superior parietal,,Parietal_Sup_R,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2126,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,ACC_pre_R,superior parietal,,Parietal_Sup_L,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2127,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,ACC_pre_R,superior parietal,,Parietal_Sup_R,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2128,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,ACC_sup_L,superior parietal,,Parietal_Sup_L,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2129,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,ACC_sup_L,superior parietal,,Parietal_Sup_R,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2130,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,ACC_sup_R,superior parietal,,Parietal_Sup_L,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.1,2131,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,"FC from 21 ROIs from 36 seeds from 5 resting-state networks: default mode network, dorsal attention network, control network, salience network, sensorimotor network",seeds,0,dorsomedial prefrontal cortex,,ACC_sup_R,superior parietal,,Parietal_Sup_R,group comparison,HC > AD,-1,Cohen's d=0.78,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.1,R
23,23.2,2132,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,dorsal attention network within network average connectivity,seeds,0,dorsal attention network,,Precentral_L,,,,regression with group as covariate,HC > AD,-1,,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.2,N
23,23.2,2133,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,dorsal attention network within network average connectivity,seeds,0,dorsal attention network,,Precentral_R,,,,regression with group as covariate,HC > AD,-1,,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.2,N
23,23.2,2134,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,dorsal attention network within network average connectivity,seeds,0,dorsal attention network,,Parietal_Sup_L,,,,regression with group as covariate,HC > AD,-1,,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.2,N
23,23.2,2135,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,dorsal attention network within network average connectivity,seeds,0,dorsal attention network,,Parietal_Sup_R,,,,regression with group as covariate,HC > AD,-1,,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.2,N
23,23.2,2136,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,dorsal attention network within network average connectivity,seeds,0,dorsal attention network,,Parietal_Inf_L,,,,regression with group as covariate,HC > AD,-1,,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.2,N
23,23.2,2137,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,dorsal attention network within network average connectivity,seeds,0,dorsal attention network,,Parietal_Inf_R,,,,regression with group as covariate,HC > AD,-1,,,"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,-,2 x 7.00,3000,1.2,N
23,23.2,2138,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,cingulo-opercular task control network (COTC) within network avg connectivity,seeds,0,cingulo-opercular task control network,,ACC_sup_L,,,,regression with group as covariate,HC > AD,-1,,p<0.05 (no mention of multiple comparison corrections),"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,This analysis is suspicious of cherry picking,2 x 7.00,3000,1.2,N
23,23.2,2139,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,cingulo-opercular task control network (COTC) within network avg connectivity,seeds,0,cingulo-opercular task control network,,ACC_sup_R,,,,regression with group as covariate,HC > AD,-1,,p<0.05 (no mention of multiple comparison corrections),"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,This analysis is suspicious of cherry picking,2 x 7.00,3000,1.2,N
23,23.2,2140,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,cingulo-opercular task control network (COTC) within network avg connectivity,seeds,0,cingulo-opercular task control network,,Insula_L,,,,regression with group as covariate,HC > AD,-1,,p<0.05 (no mention of multiple comparison corrections),"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,This analysis is suspicious of cherry picking,2 x 7.00,3000,1.2,N
23,23.2,2141,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,cingulo-opercular task control network (COTC) within network avg connectivity,seeds,0,cingulo-opercular task control network,,Insula_R,,,,regression with group as covariate,HC > AD,-1,,p<0.05 (no mention of multiple comparison corrections),"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,This analysis is suspicious of cherry picking,2 x 7.00,3000,1.2,N
23,23.2,2142,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,cingulo-opercular task control network (COTC) within network avg connectivity,seeds,0,cingulo-opercular task control network,,Cingulate_Mid_L,,,,regression with group as covariate,HC > AD,-1,,p<0.05 (no mention of multiple comparison corrections),"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,This analysis is suspicious of cherry picking,2 x 7.00,3000,1.2,N
23,23.2,2143,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,cingulo-opercular task control network (COTC) within network avg connectivity,seeds,0,cingulo-opercular task control network,,Cingulate_Mid_R,,,,regression with group as covariate,HC > AD,-1,,p<0.05 (no mention of multiple comparison corrections),"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,This analysis is suspicious of cherry picking,2 x 7.00,3000,1.2,N
23,23.2,2144,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,cingulo-opercular task control network (COTC) within network avg connectivity,seeds,0,cingulo-opercular task control network,,Frontal_Inf_Oper_L,,,,regression with group as covariate,HC > AD,-1,,p<0.05 (no mention of multiple comparison corrections),"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,This analysis is suspicious of cherry picking,2 x 7.00,3000,1.2,N
23,23.2,2145,MM,"Kim et al., 2017",10.4306/pi.2017.14.3.325,cingulo-opercular task control network (COTC) within network avg connectivity,seeds,0,cingulo-opercular task control network,,Frontal_Inf_Oper_R,,,,regression with group as covariate,HC > AD,-1,,p<0.05 (no mention of multiple comparison corrections),"AD: 26 (females: 0%,  age: 50.60±7.40), HC: 28 (females: 0%,  age: 50.30±5.70)",AD: abstinent participants with alc. dependence; age 40-65; following DSM-IV onfirmed using structured interviews (SCID); mean abstinence period: 13.2±16.1 months,This analysis is suspicious of cherry picking,2 x 7.00,3000,1.2,N
24,24.1,2146,MM,"Kohno et al., 2017",10.3389/fpsyt.2017.00182,single seed (whole striatum) FC,seed: whole striatum (Havard-Oxford subcortical atlas),2,striatum,,Caudate_L,Cluster 1: caudate ,12 6 16,Caudate_R,group comparison,AUD > HC,1,z=8.34; 9727 voxel,,"AUD: 43 (completers females: 12.50%, completers age: 41.38±8.61, non-completers females: 22.22%, non-completers age: 42.26 ± 10.24), HC: 26 (females: 46.15%, age: 34.19±11.37)","AUD (abstinent, in treatment): (16 completers, 27 non-completers) 18.22±9.87 standard drinks per day (completers), 15.43±7.18 (non-completers)",-,5.40,2000,1.1,C
24,24.1,2147,MM,"Kohno et al., 2017",10.3389/fpsyt.2017.00182,single seed (whole striatum) FC,seed: whole striatum (Havard-Oxford subcortical atlas),2,striatum,,Caudate_L,Cluster 1: caudate ,12 6 16,Caudate_L,group comparison,AUD > HC,1,z=8.34; 9727 voxel,,"AUD: 43 (completers females: 12.50%, completers age: 41.38±8.61, non-completers females: 22.22%, non-completers age: 42.26 ± 10.24), HC: 26 (females: 46.15%, age: 34.19±11.37)","AUD (abstinent, in treatment): (16 completers, 27 non-completers) 18.22±9.87 standard drinks per day (completers), 15.43±7.18 (non-completers)",-,5.40,2000,1.1,C
24,24.1,2148,MM,"Kohno et al., 2017",10.3389/fpsyt.2017.00182,single seed (whole striatum) FC,seed: whole striatum (Havard-Oxford subcortical atlas),2,striatum,,Caudate_R,Cluster 1: caudate ,12 6 16,Caudate_R,group comparison,AUD > HC,1,z=8.34; 9727 voxel,,"AUD: 43 (completers females: 12.50%, completers age: 41.38±8.61, non-completers females: 22.22%, non-completers age: 42.26 ± 10.24), HC: 26 (females: 46.15%, age: 34.19±11.37)","AUD (abstinent, in treatment): (16 completers, 27 non-completers) 18.22±9.87 standard drinks per day (completers), 15.43±7.18 (non-completers)",-,5.40,2000,1.1,C
